accuracy,loss,val_accuracy,val_loss,learning_rate
0.02692905254662037,3.9987704753875732,0.009615384973585606,5.586197853088379,0.0010000000474974513
0.037804245948791504,3.8161561489105225,0.009615384973585606,5.345312118530273,0.0010000000474974513
0.03210771456360817,3.7865657806396484,0.0072115384973585606,6.290768146514893,0.0010000000474974513
0.04764370620250702,3.704233407974243,0.009615384973585606,5.768030643463135,0.0010000000474974513
0.05748317018151283,3.6376566886901855,0.05048076808452606,3.8415944576263428,0.0010000000474974513
0.05592957139015198,3.647152900695801,0.02163461595773697,4.486966609954834,0.0010000000474974513
0.06628689914941788,3.570200204849243,0.05288461595773697,3.689537525177002,0.0010000000474974513
0.07871568948030472,3.5123488903045654,0.03846153989434242,4.163267135620117,0.0010000000474974513
0.08648368716239929,3.5091238021850586,0.036057692021131516,4.251954078674316,0.0010000000474974513
0.0999482125043869,3.4156224727630615,0.14423076808452606,3.2800848484039307,0.0010000000474974513
0.10098394751548767,3.3294928073883057,0.1538461595773697,3.2746024131774902,0.0010000000474974513
0.10201968252658844,3.33728289604187,0.09134615212678909,3.606184720993042,0.0010000000474974513
0.11859140545129776,3.2505431175231934,0.13221153616905212,3.2015206813812256,0.0010000000474974513
0.1273951381444931,3.229994773864746,0.10336538404226303,3.612006664276123,0.0010000000474974513
0.1450025886297226,3.137385845184326,0.11538461595773697,3.260446071624756,0.0010000000474974513
0.1548420488834381,3.1077492237091064,0.10096153616905212,3.6222827434539795,0.0010000000474974513
0.1755567044019699,2.9861464500427246,0.14423076808452606,3.123967170715332,0.0010000000474974513
0.1693423092365265,2.980468511581421,0.13701923191547394,3.285181999206543,0.0010000000474974513
0.179181769490242,2.930893659591675,0.04086538404226303,5.803601264953613,0.0010000000474974513
0.21543242037296295,2.7966628074645996,0.07932692021131516,4.367082118988037,0.0010000000474974513
0.19368202984333038,2.8263843059539795,0.08894230425357819,3.962587833404541,0.0010000000474974513
0.2133609503507614,2.7635629177093506,0.11298076808452606,4.156308174133301,0.0010000000474974513
0.22837907075881958,2.651411294937134,0.2163461595773697,2.7861521244049072,0.0005000000237487257
0.24236147105693817,2.527689218521118,0.2524038553237915,2.7736287117004395,0.0005000000237487257
0.27084413170814514,2.5262460708618164,0.22836539149284363,2.8214964866638184,0.0005000000237487257
0.25323665142059326,2.4530935287475586,0.26201921701431274,2.6598668098449707,0.0005000000237487257
0.2729156017303467,2.457324266433716,0.17307692766189575,3.7535336017608643,0.0005000000237487257
0.2936302423477173,2.3632709980010986,0.2572115361690521,2.6837527751922607,0.0005000000237487257
0.29414811730384827,2.3008079528808594,0.3100961446762085,2.478301525115967,0.0005000000237487257
0.2868979871273041,2.3761165142059326,0.26442307233810425,2.577942132949829,0.0005000000237487257
0.30554115772247314,2.2610292434692383,0.29326921701431274,2.588397741317749,0.0005000000237487257
0.3205592930316925,2.271317958831787,0.32692307233810425,2.4524331092834473,0.0005000000237487257
0.3236664831638336,2.2180538177490234,0.16586539149284363,3.188281774520874,0.0005000000237487257
0.31900569796562195,2.2290890216827393,0.32932692766189575,2.402024745941162,0.0005000000237487257
0.33298808336257935,2.1342368125915527,0.1875,3.7782721519470215,0.0005000000237487257
0.3371310234069824,2.124251365661621,0.3100961446762085,2.4978749752044678,0.0005000000237487257
0.35370275378227234,2.0554349422454834,0.32932692766189575,2.4858205318450928,0.0005000000237487257
0.3723459243774414,2.0438501834869385,0.26682692766189575,2.627830743789673,0.0005000000237487257
0.3697566092014313,2.0248866081237793,0.38942307233810425,2.2390084266662598,0.0005000000237487257
0.3687208592891693,2.0023374557495117,0.32932692766189575,2.512593984603882,0.0005000000237487257
0.3795960545539856,1.9685825109481812,0.07932692021131516,9.158137321472168,0.0005000000237487257
0.38477471470832825,1.948660969734192,0.2548076808452606,3.0964202880859375,0.0005000000237487257
0.3889176547527313,1.8841509819030762,0.05528846010565758,13.72415828704834,0.0005000000237487257
0.41947177052497864,1.8401150703430176,0.35576921701431274,2.479879140853882,0.0005000000237487257
0.43656137585639954,1.75311279296875,0.39423078298568726,2.1541664600372314,0.0002500000118743628
0.4515794813632965,1.663468360900879,0.40625,2.163118839263916,0.0002500000118743628
0.4448472261428833,1.6991088390350342,0.36298078298568726,2.411008358001709,0.0002500000118743628
0.4754013419151306,1.651253581047058,0.4086538553237915,2.301009178161621,0.0002500000118743628
0.44691869616508484,1.6688072681427002,0.45192307233810425,2.0479469299316406,0.0002500000118743628
0.46763333678245544,1.6433924436569214,0.3389423191547394,2.357844114303589,0.0002500000118743628
